#timestamp x y z q_x q_y q_z q_w
1763545707.280305 0.011122859218064 0.021492180374145 -0.044944844368702 0.000656082622212 0.000012137767811 -0.000601935886597 0.999999603540633
1763545707.380712 0.011913837198883 0.020648736443830 -0.044463504355464 0.000436864969831 0.000176379455429 -0.000511361708391 0.999999758274199
1763545707.480710 0.011622207059830 0.021627663221837 -0.044171373187413 0.000133356045838 -0.000197083345214 -0.000059902629115 0.999999969892980
1763545707.580732 0.010821780510032 0.021325379475791 -0.044581185536211 0.000509272204743 -0.000030422893929 -0.000408616600488 0.999999786374332
1763545707.681417 0.010445804062283 0.021379747557108 -0.045267246582692 0.000566277903854 -0.000070640163666 -0.000461995699530 0.999999730449584
1763545707.780715 0.010416058272303 0.020829246120727 -0.045768326447891 0.000052171282571 -0.000050215059101 -0.000087378062607 0.999999993560822
1763545707.881544 0.010187733974036 0.021857134836386 -0.046001698581525 0.000330638252909 -0.000002103290798 -0.000189088118133 0.999999927459782
1763545707.980734 0.009694558921183 0.020471576895617 -0.046460440278785 0.000262161079572 -0.000017840789713 -0.000406994906555 0.999999882654185
1763545708.081442 0.009608280705788 0.020932115198195 -0.045844899872210 0.000105568120074 -0.000090435288656 -0.000141163036613 0.999999980374896
1763545708.182079 0.009839397578009 0.020697794732011 -0.045837480330387 0.000202492965864 -0.000160187448655 -0.000164866578874 0.999999953077776
1763545708.281438 0.011032405920555 0.020451893195867 -0.045533476104357 0.000342771246548 0.000003946056139 -0.000347057644835 0.999999881021621
1763545708.381597 0.011360062038954 0.020652265394314 -0.045580524205906 0.000059347062607 0.000022399502051 -0.000166919213967 0.999999984057064
1763545708.481513 0.010899747296366 0.020532452810253 -0.045162040942268 0.000320526715688 -0.000264938104926 -0.000302055167148 0.999999867916523
1763545708.581565 0.011438458362522 0.021004127070967 -0.044177258364856 0.000747711826923 -0.000046602267774 -0.000660137403336 0.999999501486788
1763545708.680176 0.011032264659998 0.020231495046107 -0.045393061360414 0.000143737501993 0.000232633459317 -0.000350397325975 0.999999901221436
1763545708.780818 0.010251829112948 0.021704364838890 -0.045989888532268 -0.000006869252815 -0.000184066841164 -0.000098783743917 0.999999978156973
1763545708.881526 0.009923393302965 0.022029893602951 -0.045682175019148 0.000547612336160 -0.000151929292210 -0.000355559441849 0.999999775307807
1763545708.981601 0.010282003079451 0.021791337716233 -0.045037464739170 0.000391140957841 -0.000060080729692 -0.000265524374854 0.999999886447906
1763545709.080719 0.011057610568839 0.021860142169942 -0.045282062120080 0.000191185719916 -0.000054975549918 -0.000356489035922 0.999999916670616
1763545709.181568 0.011761655771431 0.020972783148903 -0.044861700040652 0.000190176035458 -0.000097635588343 -0.000268006763118 0.999999941236351
1763545709.281549 0.011837724416961 0.020361508229545 -0.045112175448217 0.000010160714015 -0.000091038788622 -0.000397147445069 0.999999916941281
1763545709.381680 0.011132122351996 0.021301690420392 -0.045220401614060 0.000476758208155 -0.000153490575063 -0.000419591929303 0.999999786542392
1763545709.480441 0.009844887949112 0.021229701042857 -0.046181498771277 0.000012724819724 -0.000030243612687 -0.000121632874239 0.999999992064405
1763545709.581503 0.010307523477950 0.021739599850572 -0.045266113172519 0.000522711987372 -0.000057624067698 -0.000521304433959 0.999999725846610
1763545709.680660 0.010606502984233 0.021800032315434 -0.045163715770993 0.000408034524982 -0.000026235857814 -0.000283833125453 0.999999876129105
1763545709.780805 0.011113322715151 0.022163200331448 -0.045289412845800 0.000288880258663 -0.000074051842780 -0.000284937664448 0.999999914937501
1763545709.881465 0.011572313011553 0.020777832215840 -0.045211273038367 0.000317812383891 0.000025482616530 -0.000409994088076 0.999999865125358
1763545709.981600 0.011934153975079 0.019943511823220 -0.044047316569603 0.000502058143898 0.000034688854459 -0.000508013572844 0.999999744328205
1763545710.080739 0.011261085866044 0.020483379754348 -0.044289115157938 -0.000082094695336 -0.000130859656766 -0.000119268706311 0.999999980955574
1763545710.180544 0.011314239212940 0.020870908782265 -0.044366529456031 0.000274285097574 -0.000040878187570 -0.000418762188522 0.999999873867417
1763545710.281602 0.012037034966198 0.021027299606468 -0.043473917465753 0.000478824340864 -0.000088041372689 -0.000498561932400 0.999999757205935
1763545710.381533 0.011637170223969 0.020832496497006 -0.044480539134330 0.000230865749402 -0.000028123378980 -0.000338067144275 0.999999915810321
1763545710.481569 0.010508866891773 0.021872072175470 -0.046223122867512 0.000222294075378 0.000022331645638 -0.000286822587543 0.999999933909701
1763545710.580599 0.010912537313841 0.020616599527093 -0.045863941527975 0.000212182587274 -0.000052568935235 -0.000549837291164 0.999999824946970
1763545710.680763 0.010817299471585 0.020585710515049 -0.045109919096805 0.000272514144439 -0.000203061573571 -0.000279535123840 0.999999903181051
1763545710.780724 0.010770076472744 0.020366467191041 -0.045026015628876 0.000199790560267 -0.000088674166470 -0.000264813281390 0.999999941047253
1763545710.881614 0.011639466576308 0.020731860399673 -0.043793320240539 0.000541060077340 0.000059941549530 -0.000512009318606 0.999999720753671
1763545710.981539 0.011684967734548 0.020949382882434 -0.043605822873197 0.000653688252089 -0.000123478339196 -0.000648570301094 0.999999568400553
1763545711.081629 0.011678424558923 0.021663312035467 -0.044524942179476 0.000235784966798 -0.000122350500400 -0.000301282451336 0.999999919332320
1763545711.181597 0.010476892748031 0.021247912272657 -0.045816950765931 0.000053433773494 -0.000025290745690 -0.000107617228866 0.999999992461850
1763545711.281608 0.010455170550157 0.021518238409757 -0.046269444934825 0.000097728128613 0.000104268596051 -0.000242476596233 0.999999960391165
1763545711.380748 0.010449348399576 0.020593632564767 -0.045707628429748 0.000425717981453 -0.000025758392466 -0.000324850965272 0.999999856286246
1763545711.481554 0.011284430604591 0.021499282275380 -0.045340311584834 0.000359877511863 0.000024576670500 -0.000386934618628 0.999999860082851
1763545711.581528 0.011575871159205 0.020427641888130 -0.045248966418173 0.000330876939151 0.000075026701890 -0.000422401929183 0.999999853233995
1763545711.680817 0.010226985837065 0.020280189147175 -0.046078004193177 0.000093537819350 -0.000091773471576 -0.000219234959763 0.999999967382147
1763545711.781658 0.009709242156296 0.018908334516543 -0.046986457827598 0.000255243355224 -0.000036815381953 -0.000359686493436 0.999999902060515
1763545711.880658 0.010350110405904 0.019798355201477 -0.045859549105295 0.000351189328460 0.000001036626611 -0.000460128428404 0.999999832473369
1763545711.980769 0.010887030553428 0.021382305023409 -0.045331671047497 0.000164010002499 0.000174465688915 -0.000314663328658 0.999999921824690
1763545712.081548 0.011139531499353 0.021969750598236 -0.044682058922000 0.000459082804487 -0.000087868636991 -0.000278227665426 0.999999852055690
1763545712.181591 0.010700123728190 0.022750265574950 -0.045402178597725 0.000099045297676 -0.000049396714056 -0.000126321872807 0.999999985896366
1763545712.280931 0.011919728475716 0.021582120732651 -0.044966687263229 0.000420192976451 0.000103760983670 -0.000636135837096 0.999999704001292
1763545712.380666 0.012326408687141 0.020696659257049 -0.044332600191503 0.000452111162729 0.000072251200028 -0.000444301844295 0.999999796485522
1763545712.480635 0.011380742667013 0.019328303755609 -0.045128244858749 0.000229772762878 -0.000174677951778 -0.000424974040824 0.999999868044546
1763545712.579996 0.010948032689030 0.020267731645819 -0.045104263052164 0.000473528548909 -0.000023544645244 -0.000424958679809 0.999999797313198
1763545712.681700 0.010940812895324 0.021733089774129 -0.044470715396018 0.000430894062432 0.000028866486607 -0.000436380782632 0.999999811534382
1763545712.780770 0.010468960653709 0.021543451087811 -0.045269073331027 0.000419381037256 -0.000139795243972 -0.000328925763463 0.999999848192304
1763545712.881675 0.010500473342253 0.020372300134734 -0.045388998758192 0.000071359308629 -0.000120047380222 -0.000267455329702 0.999999954482036
1763545712.981685 0.011408305612336 0.021384060847805 -0.044674437569684 0.000469902599560 0.000033045991945 -0.000532526882608 0.999999747257258
1763545713.080792 0.011727868351052 0.021280959620346 -0.044529123686411 0.000496630871009 -0.000128924632851 -0.000407617857188 0.999999785291902
1763545713.180848 0.011888218125986 0.020772063551019 -0.045397836771359 0.000291918175534 0.000032577075638 -0.000500551544366 0.999999831585293
1763545713.280658 0.011413784606939 0.020790278491827 -0.045564376773516 0.000310700081141 0.000001414656519 -0.000286142062094 0.999999910793060
1763545713.379911 0.010895652240477 0.019956579720606 -0.045547107966945 0.000082867469446 -0.000046105143579 -0.000203836744679 0.999999974728915
1763545713.481643 0.011586158566264 0.020497721726000 -0.045133443431602 0.000415837144877 0.000002571662148 -0.000554264675575 0.999999759931709
1763545713.580708 0.011700603630627 0.020633156910398 -0.045297312116129 0.000335301593629 0.000099352430931 -0.000459806113183 0.999999833140098
1763545713.680673 0.010650304028061 0.020560540709366 -0.045593257345630 0.000318260587024 -0.000062903956998 -0.000368670347667 0.999999879417700
1763545713.781288 0.010784366818951 0.020828192248988 -0.045034601081858 0.000284204379270 -0.000070948838173 -0.000383340152390 0.999999883622198
1763545713.880660 0.011121213104906 0.021254899855263 -0.045480381828126 0.000455924430580 0.000124995538970 -0.000525189937935 0.999999750342222
1763545713.980668 0.010269174628116 0.020564608739292 -0.046712094166120 -0.000025473832992 -0.000006703076635 -0.000045968665904 0.999999998596491
1763545714.080832 0.010992867868071 0.020709211698951 -0.045798974208025 0.000336832568040 -0.000017670949375 -0.000472381186648 0.999999831543747
1763545714.180718 0.011433885014864 0.021398971975655 -0.045006993324639 0.000425666140768 -0.000013389113968 -0.000463805429964 0.999999801756750
1763545714.281102 0.010863153690654 0.021403780984947 -0.044931550125723 0.000372802671282 -0.000146291846302 -0.000329993049876 0.999999865360690
1763545714.380716 0.010356561872558 0.022018762564282 -0.045323554496814 0.000260099732575 -0.000257327522980 -0.000236843698473 0.999999905017837
1763545714.481676 0.011920902591187 0.022493136408438 -0.043764813582997 0.000485861002958 0.000010877359397 -0.000627281086071 0.999999685169527
1763545714.580772 0.012978762739769 0.022310164836473 -0.043706250274469 0.000549402724477 0.000054841122549 -0.000533999590208 0.999999704996696
1763545714.680726 0.012112568435979 0.021471271382964 -0.044747589982852 0.000220693651476 -0.000073355962655 -0.000241457538102 0.999999943805706
1763545714.780653 0.011288037816839 0.020626457131845 -0.045327436513764 0.000313835808673 -0.000030353287559 -0.000398698421948 0.999999870812629
1763545714.880618 0.011436618683817 0.020642970721855 -0.044554652221858 0.000444002625133 -0.000041189256441 -0.000523768390810 0.999999763415837
1763545714.981734 0.010994616099959 0.021444605021373 -0.044839388596026 0.000347300163651 -0.000015105257422 -0.000400773417929 0.999999859267509
1763545715.081687 0.010674601280269 0.021730032508402 -0.045127893207760 0.000106982298050 -0.000011769542182 -0.000334291273928 0.999999938332775
1763545715.180620 0.010407485111557 0.021972116608246 -0.045296313423899 0.000411573919354 -0.000207744323912 -0.000278118103803 0.999999855049724
1763545715.280718 0.010290955159133 0.021336351440149 -0.045918680656524 0.000670675054990 -0.000239605059007 -0.000565291431730 0.999999586614878
1763545715.381673 0.010447110272464 0.021175167271750 -0.046204466122266 0.000043505847856 0.000028632871476 -0.000118616236902 0.999999991608765
1763545715.480752 0.010830973012840 0.020516778796506 -0.045510439058099 0.000236277965087 -0.000213929993653 -0.000199583453958 0.999999929286531
1763545715.580640 0.011194376380692 0.020738565530355 -0.045151548015167 0.000620986554029 0.000127138790673 -0.000521292067901 0.999999663232918
1763545715.680798 0.011253989051448 0.020709986403680 -0.044870343142984 0.000531652449222 -0.000192974827082 -0.000517566080889 0.999999706115798
1763545715.780839 0.010925427664835 0.022064971567018 -0.044501311955311 0.000337326960354 -0.000288751114518 -0.000388997789760 0.999999825756973
1763545715.880667 0.010038248786705 0.022791630259677 -0.044860492367417 0.000453740037180 -0.000155623892664 -0.000096839935307 0.999999880261568
1763545715.980963 0.010254078835652 0.021900326361538 -0.044973951633468 0.000388193924233 -0.000139673508797 -0.000290312917486 0.999999872757561
1763545716.080703 0.011234768336047 0.021696360581368 -0.045030395628446 0.000383105914218 0.000121268202040 -0.000492216513103 0.999999798123342
1763545716.180699 0.012537794916798 0.020713610980548 -0.044762344220488 0.000308845706359 0.000051266254132 -0.000459887060656 0.999999845244954
1763545716.280763 0.011641475811814 0.019827843693073 -0.045850959707072 0.000317059155217 -0.000047604526577 -0.000484657424690 0.999999831157197
1763545716.380733 0.010797318599512 0.020741052839776 -0.045599534954200 0.000329696380990 -0.000129585658196 -0.000418275822944 0.999999849776553
1763545716.480727 0.010426533139095 0.020087989376624 -0.045152023512651 0.000388956893814 0.000056593672831 -0.000501497032898 0.999999797005158
1763545716.580414 0.010947610340949 0.020597457441359 -0.044534250313212 0.000364649096838 -0.000112729724706 -0.000448820170908 0.999999826441704
1763545716.679594 0.010952177502590 0.021588451787576 -0.045271814774489 0.000076269050955 0.000041068878029 -0.000291840065463 0.999999953662846
1763545716.779505 0.011049912535624 0.022093771950678 -0.045909610424348 0.000213153039633 -0.000057518377047 -0.000465336581796 0.999999867359602
1763545716.878355 0.012055031919673 0.021621963605019 -0.044515927916938 0.000515297278826 0.000013244219037 -0.000502405950282 0.999999740940719
1763545716.978653 0.011465964306579 0.020737882603545 -0.044430612862050 0.000371385911035 0.000048258875802 -0.000410719977000 0.999999845526301
1763545717.080852 0.011215556488007 0.021108873148031 -0.044681595553015 0.000222599194997 -0.000080232649797 -0.000227629647845 0.999999946098499
1763545717.181732 0.012034188498664 0.020800780906930 -0.044176000518339 0.000473996903639 -0.000071761662684 -0.000390838947584 0.999999808711009
1763545717.280815 0.011975071864747 0.020931376175640 -0.044101433159369 0.000506732167123 -0.000087865965993 -0.000640972485705 0.999999662328089
1763545717.380882 0.010896087529517 0.021706598334524 -0.045466186964545 0.000365011067053 -0.000218976259252 -0.000459299361342 0.999999803930157
1763545717.480824 0.010936382870412 0.021184331636906 -0.045006332749387 0.000310021140657 0.000050983047030 -0.000426263833224 0.999999859793341
1763545717.580859 0.011449001266405 0.020439157458830 -0.044669731243800 0.000436701256880 0.000130021773573 -0.000531487303827 0.999999754953736
1763545717.680842 0.012008024511840 0.019758337115905 -0.045191611032834 0.000488550722616 -0.000043087942583 -0.000750873879228 0.999999597824906
1763545717.781906 0.010315287129184 0.020717011606972 -0.046249991033485 0.000108463667086 -0.000063119769903 -0.000118368206998 0.999999985120215
1763545717.880881 0.011184310113469 0.020444710628917 -0.045435470107635 0.000381050586918 0.000037257419641 -0.000501327779793 0.999999801041344
1763545717.980744 0.011422527379097 0.020519907732131 -0.045074626932557 0.000403089648850 0.000037871793266 -0.000443153847018 0.999999819849516
1763545718.081764 0.010347725615741 0.019819484868489 -0.046357545692075 0.000131773452621 0.000278749684337 -0.000226264264110 0.999999926869391
1763545718.181878 0.009545741422655 0.021294666433600 -0.046332181679529 0.000079579726242 -0.000037604765477 -0.000200906775347 0.999999975944675
1763545718.280768 0.010461333882980 0.021635947343626 -0.045191006611525 0.000413232831906 0.000025304367047 -0.000503640495164 0.999999787472228
1763545718.380824 0.010729203604838 0.021531427816987 -0.045105350913969 0.000208624531048 -0.000000103504257 -0.000259602739797 0.999999944541071
1763545718.481879 0.010739095295165 0.021804789549318 -0.045176025035001 0.000292881150314 -0.000204223810127 -0.000214015321133 0.999999913355318
1763545718.580826 0.011340747718934 0.022364604096492 -0.044801984643399 0.000381321539639 -0.000161179802198 -0.000366589240759 0.999999847113596
1763545718.680887 0.012037557500381 0.021702292208108 -0.044642012803729 0.000604673350005 0.000059917032073 -0.000630777156758 0.999999616450026
1763545718.780734 0.011127123246051 0.020126329979622 -0.044985392574801 0.000503733157982 0.000050080119465 -0.000521468927724 0.999999735907453
1763545718.880748 0.010621148139897 0.020547884265387 -0.045579243514560 0.000079028737091 0.000064660296245 -0.000261649718279 0.999999960556429
1763545718.980850 0.010798088951729 0.021019626642653 -0.045107917737919 0.000468088321577 -0.000090747725775 -0.000427260329613 0.999999795053336
